                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1994,                 4.4523,                 1.3323,                0.08129,                0.10893,                0.02733,                0.01966,                 1.0097,                 3.4231,                 1.2259,                8.3e-05,                8.3e-05,                8.3e-05
                      2,                 1.1679,                 3.9117,                 1.3191,                0.09895,                0.16158,                0.04103,                 0.0306,                 1.0479,                 3.1785,                 1.2525,             0.00016632,             0.00016632,             0.00016632
                      3,                 1.1571,                 3.6578,                 1.3087,                0.05933,                0.19413,                0.04895,                0.03517,                 1.0531,                 3.1006,                 1.2458,             0.00024956,             0.00024956,             0.00024956
                      4,                 1.1554,                 3.4805,                 1.2903,                 0.1002,                0.17267,                0.06447,                0.04824,                 1.0037,                  2.994,                 1.2002,             0.00024976,             0.00024976,             0.00024976
                      5,                 1.1401,                 3.3916,                 1.2766,                 0.0938,                0.18409,                0.06856,                0.05117,                  1.004,                 2.9056,                 1.2134,             0.00024957,             0.00024957,             0.00024957
                      6,                 1.1336,                 3.2684,                 1.2705,                0.08534,                0.23403,                0.08141,                0.05834,                 0.9862,                 2.7811,                 1.1815,             0.00024932,             0.00024932,             0.00024932
                      7,                 1.1101,                 3.1741,                 1.2564,                0.08354,                0.21477,                0.07564,                0.05369,                  1.015,                  2.816,                 1.2092,             0.00024902,             0.00024902,             0.00024902
                      8,                 1.0864,                 3.0697,                 1.2346,                0.09907,                0.22934,                0.08803,                0.06366,                 1.0106,                 2.8013,                  1.192,             0.00024867,             0.00024867,             0.00024867
                      9,                  1.084,                 2.9915,                 1.2303,                0.12835,                0.25175,                0.09731,                0.07301,                 0.9934,                 2.7773,                 1.1829,             0.00024827,             0.00024827,             0.00024827
                     10,                 1.0716,                 2.9229,                 1.2297,                0.14366,                0.22834,                0.11807,                0.08817,                0.97247,                 2.6303,                 1.1863,             0.00024781,             0.00024781,             0.00024781
                     11,                 1.0587,                 2.8619,                 1.2207,                0.13963,                0.24404,                0.11299,                0.08219,                0.99302,                 2.6572,                 1.1863,              0.0002473,              0.0002473,              0.0002473
                     12,                 1.0753,                 2.8058,                 1.2224,                0.15101,                0.28065,                0.12874,                0.09611,                0.97361,                 2.6089,                 1.1845,             0.00024673,             0.00024673,             0.00024673
                     13,                 1.0566,                 2.7516,                 1.2155,                0.14097,                0.27292,                0.13849,                0.10252,                0.96957,                 2.5522,                 1.1897,             0.00024611,             0.00024611,             0.00024611
                     14,                 1.0365,                 2.7065,                 1.2034,                0.20284,                0.25045,                 0.1607,                0.12385,                0.94814,                 2.5062,                 1.1612,             0.00024544,             0.00024544,             0.00024544
                     15,                  1.048,                 2.6637,                 1.2081,                0.14921,                0.27215,                0.15398,                0.11882,                0.97296,                 2.5007,                  1.173,             0.00024472,             0.00024472,             0.00024472
                     16,                 1.0295,                 2.5955,                 1.1976,                0.15343,                0.29288,                0.14672,                0.11134,                0.96609,                 2.6191,                   1.18,             0.00024394,             0.00024394,             0.00024394
                     17,                 1.0442,                 2.6004,                  1.205,                0.16487,                0.27326,                0.15598,                0.11817,                0.96708,                 2.5377,                 1.1708,             0.00024312,             0.00024312,             0.00024312
                     18,                 1.0334,                 2.5471,                 1.1935,                0.19114,                0.26024,                0.17108,                 0.1263,                0.98848,                 2.4921,                 1.1877,             0.00024224,             0.00024224,             0.00024224
                     19,                 1.0206,                 2.4974,                 1.1921,                0.19174,                0.27875,                 0.1728,                0.13217,                0.94928,                 2.4715,                 1.1648,             0.00024131,             0.00024131,             0.00024131
                     20,                 1.0043,                 2.4826,                 1.1831,                0.21107,                0.28224,                0.18905,                0.14351,                0.95423,                  2.401,                 1.1638,             0.00024033,             0.00024033,             0.00024033
                     21,                 1.0144,                 2.4255,                 1.1835,                0.20841,                0.30479,                0.19508,                0.14307,                0.96263,                 2.4397,                 1.1551,              0.0002393,              0.0002393,              0.0002393
                     22,                 1.0037,                 2.3918,                 1.1788,                0.18623,                0.30948,                0.18599,                0.13971,                0.96093,                  2.443,                 1.1692,             0.00023822,             0.00023822,             0.00023822
                     23,                 1.0011,                  2.363,                  1.177,                 0.2468,                0.28719,                0.20606,                0.15718,                0.95165,                 2.3367,                 1.1587,             0.00023709,             0.00023709,             0.00023709
                     24,                0.99264,                 2.3105,                  1.172,                0.22514,                0.28862,                0.19098,                0.14094,                0.98325,                 2.4123,                 1.1681,             0.00023592,             0.00023592,             0.00023592
                     25,                0.98607,                 2.2917,                 1.1699,                0.24865,                0.29708,                0.22607,                0.17091,                0.96107,                 2.3427,                 1.1642,             0.00023469,             0.00023469,             0.00023469
                     26,                0.98239,                   2.25,                  1.169,                0.22384,                0.31647,                0.23127,                 0.1751,                0.93144,                   2.31,                 1.1398,             0.00023342,             0.00023342,             0.00023342
                     27,                 0.9643,                 2.2241,                 1.1648,                0.22272,                0.29883,                0.21293,                0.16081,                0.95491,                 2.3287,                 1.1695,              0.0002321,              0.0002321,              0.0002321
                     28,                0.95652,                 2.1735,                 1.1488,                0.25799,                0.31603,                0.23815,                 0.1834,                0.95777,                 2.2748,                 1.1553,             0.00023074,             0.00023074,             0.00023074
                     29,                0.96376,                  2.144,                 1.1489,                0.21199,                0.33152,                0.22004,                0.16576,                0.94586,                 2.3724,                 1.1525,             0.00022932,             0.00022932,             0.00022932
                     30,                0.97071,                  2.153,                 1.1503,                0.26372,                0.32645,                 0.2537,                0.19383,                0.95649,                 2.2958,                 1.1663,             0.00022787,             0.00022787,             0.00022787
                     31,                0.96642,                 2.0881,                 1.1478,                0.26313,                0.37555,                0.26299,                0.20018,                0.95624,                 2.2409,                 1.1647,             0.00022637,             0.00022637,             0.00022637
                     32,                0.96358,                 2.0639,                 1.1452,                0.27299,                0.27528,                  0.242,                 0.1861,                0.94412,                 2.3087,                  1.161,             0.00022482,             0.00022482,             0.00022482
                     33,                0.94967,                 2.0796,                 1.1483,                0.24081,                0.32871,                0.23276,                0.17774,                0.91422,                 2.2765,                 1.1389,             0.00022323,             0.00022323,             0.00022323
                     34,                0.94753,                 2.0216,                   1.14,                0.28182,                0.33267,                0.25982,                0.19777,                0.92372,                 2.2319,                 1.1341,              0.0002216,              0.0002216,              0.0002216
                     35,                0.93184,                 1.9739,                 1.1338,                0.26556,                0.34091,                0.25799,                0.19599,                0.95432,                 2.2637,                 1.1598,             0.00021993,             0.00021993,             0.00021993
                     36,                0.92642,                 1.9504,                  1.131,                0.29618,                0.32731,                0.25598,                0.19673,                0.92558,                 2.2464,                 1.1429,             0.00021821,             0.00021821,             0.00021821
                     37,                0.93244,                  1.928,                 1.1291,                0.29091,                0.33354,                0.26084,                0.19827,                0.92958,                 2.2313,                 1.1424,             0.00021646,             0.00021646,             0.00021646
                     38,                0.92434,                 1.9085,                 1.1204,                0.30122,                0.32853,                0.26124,                 0.1978,                 0.9271,                 2.1981,                 1.1477,             0.00021467,             0.00021467,             0.00021467
                     39,                0.92232,                 1.8835,                 1.1246,                 0.2766,                 0.3567,                0.27722,                0.21069,                0.93871,                 2.2344,                 1.1471,             0.00021283,             0.00021283,             0.00021283
                     40,                0.93064,                 1.8736,                 1.1318,                0.25162,                0.34971,                 0.2539,                0.19479,                0.94488,                 2.2732,                   1.15,             0.00021096,             0.00021096,             0.00021096
                     41,                0.90784,                 1.8419,                 1.1255,                0.28536,                0.35383,                0.26803,                0.20647,                0.91947,                 2.2543,                 1.1343,             0.00020905,             0.00020905,             0.00020905
                     42,                0.91848,                 1.8244,                  1.127,                0.32203,                0.31057,                0.28509,                0.21908,                0.92189,                 2.1688,                 1.1435,             0.00020711,             0.00020711,             0.00020711
                     43,                0.90763,                 1.7911,                 1.1188,                0.30292,                0.34131,                0.28546,                0.22277,                0.91843,                  2.191,                 1.1369,             0.00020513,             0.00020513,             0.00020513
                     44,                0.90206,                 1.7524,                 1.1141,                0.31716,                 0.3208,                0.28679,                0.22023,                0.94414,                 2.1974,                 1.1538,             0.00020312,             0.00020312,             0.00020312
                     45,                0.88654,                 1.7396,                 1.1047,                0.28457,                0.35108,                0.28365,                0.21877,                0.93202,                 2.2128,                  1.154,             0.00020107,             0.00020107,             0.00020107
                     46,                0.88961,                  1.732,                 1.1127,                0.30405,                0.32779,                0.27636,                0.21454,                0.92645,                 2.2346,                 1.1413,             0.00019899,             0.00019899,             0.00019899
                     47,                0.89241,                 1.7173,                 1.1046,                0.30382,                0.34625,                0.27939,                0.21395,                0.92825,                 2.2378,                 1.1496,             0.00019688,             0.00019688,             0.00019688
                     48,                0.89899,                 1.6892,                 1.1042,                 0.3345,                0.31677,                0.29646,                0.22468,                0.91407,                 2.1725,                 1.1322,             0.00019473,             0.00019473,             0.00019473
                     49,                0.87764,                 1.6617,                 1.0985,                0.29577,                0.32825,                0.27305,                0.21171,                 0.9288,                 2.2341,                 1.1439,             0.00019256,             0.00019256,             0.00019256
                     50,                0.88695,                 1.6547,                 1.1065,                 0.3176,                 0.3467,                0.29538,                0.23005,                0.91996,                 2.1407,                 1.1449,             0.00019036,             0.00019036,             0.00019036
                     51,                0.87776,                 1.6257,                 1.0978,                0.30723,                0.34987,                0.29412,                0.22979,                0.92352,                  2.191,                 1.1497,             0.00018812,             0.00018812,             0.00018812
                     52,                0.87747,                 1.6066,                 1.0998,                0.31274,                0.35871,                0.29141,                0.22222,                0.93182,                 2.1907,                 1.1398,             0.00018587,             0.00018587,             0.00018587
                     53,                0.87118,                 1.5577,                 1.0921,                0.32942,                0.32762,                0.29394,                0.22946,                0.90646,                 2.1799,                 1.1406,             0.00018358,             0.00018358,             0.00018358
                     54,                 0.8592,                 1.5594,                 1.0857,                0.32379,                0.35882,                0.29279,                0.22635,                0.92224,                 2.1955,                 1.1439,             0.00018127,             0.00018127,             0.00018127
                     55,                0.86798,                  1.538,                 1.0891,                0.34164,                 0.3347,                0.29367,                 0.2302,                0.91948,                 2.1858,                 1.1461,             0.00017894,             0.00017894,             0.00017894
                     56,                0.87189,                 1.5601,                 1.0949,                0.32032,                0.35456,                0.30073,                0.23576,                0.90804,                 2.1389,                 1.1355,             0.00017658,             0.00017658,             0.00017658
                     57,                0.86939,                 1.5069,                 1.0877,                0.33273,                0.35204,                 0.2902,                0.22584,                0.91431,                 2.2025,                 1.1313,             0.00017421,             0.00017421,             0.00017421
                     58,                0.85876,                 1.4883,                 1.0874,                0.34088,                0.34966,                0.29819,                0.22994,                0.91968,                  2.182,                 1.1399,             0.00017181,             0.00017181,             0.00017181
                     59,                0.84815,                 1.4796,                 1.0828,                0.33905,                0.33566,                0.30543,                0.23806,                 0.9125,                 2.1885,                 1.1311,             0.00016939,             0.00016939,             0.00016939
                     60,                0.84601,                 1.4632,                 1.0797,                0.32672,                0.35607,                0.30933,                0.24184,                0.90673,                  2.181,                 1.1344,             0.00016695,             0.00016695,             0.00016695
                     61,                0.84209,                 1.4475,                 1.0799,                0.33556,                0.34584,                0.30634,                0.23932,                0.89127,                 2.1412,                 1.1273,             0.00016449,             0.00016449,             0.00016449
                     62,                0.82972,                 1.4016,                  1.071,                0.34998,                0.34152,                0.30954,                0.23949,                 0.9134,                   2.16,                 1.1434,             0.00016202,             0.00016202,             0.00016202
                     63,                0.83543,                 1.4178,                   1.07,                0.35222,                 0.3571,                0.32508,                0.25401,                0.90411,                 2.1093,                 1.1399,             0.00015953,             0.00015953,             0.00015953
                     64,                0.83653,                 1.4053,                 1.0746,                0.32625,                0.36143,                0.31585,                0.24706,                0.90809,                 2.1479,                 1.1278,             0.00015703,             0.00015703,             0.00015703
                     65,                0.82997,                 1.3919,                 1.0748,                0.35887,                0.33458,                0.31093,                0.24007,                0.91418,                 2.1717,                 1.1387,             0.00015451,             0.00015451,             0.00015451
                     66,                0.83655,                 1.3867,                 1.0737,                0.32821,                0.34006,                0.30892,                 0.2418,                0.90591,                 2.1652,                 1.1412,             0.00015198,             0.00015198,             0.00015198
                     67,                0.80939,                 1.3268,                 1.0643,                0.31585,                0.36974,                0.31396,                0.24539,                0.90364,                  2.173,                 1.1347,             0.00014944,             0.00014944,             0.00014944
                     68,                0.82822,                  1.341,                 1.0685,                0.31704,                0.36731,                0.30885,                 0.2402,                0.89545,                 2.1558,                 1.1273,             0.00014689,             0.00014689,             0.00014689
                     69,                0.81716,                  1.333,                 1.0622,                0.32009,                0.37335,                0.30146,                0.23627,                0.89671,                 2.1785,                 1.1335,             0.00014433,             0.00014433,             0.00014433
                     70,                0.82653,                  1.306,                 1.0692,                 0.3184,                0.37668,                0.30473,                0.23544,                0.90723,                 2.1915,                 1.1336,             0.00014176,             0.00014176,             0.00014176
                     71,                0.79789,                 1.2643,                 1.0498,                0.33892,                0.34895,                0.31276,                0.24177,                0.89324,                 2.1329,                 1.1269,             0.00013919,             0.00013919,             0.00013919
                     72,                0.80805,                 1.2992,                 1.0567,                0.38271,                0.33463,                0.32223,                0.25215,                0.90459,                 2.1685,                 1.1282,             0.00013661,             0.00013661,             0.00013661
                     73,                0.82173,                 1.2854,                 1.0616,                0.37107,                0.34748,                0.31918,                0.25082,                0.90424,                 2.1393,                 1.1389,             0.00013402,             0.00013402,             0.00013402
                     74,                0.80425,                 1.2552,                 1.0579,                 0.3583,                0.33314,                0.31829,                0.24635,                0.90227,                 2.1436,                 1.1331,             0.00013143,             0.00013143,             0.00013143
                     75,                0.80723,                 1.2764,                 1.0595,                0.33987,                0.32533,                0.29922,                  0.232,                0.90817,                 2.1892,                 1.1394,             0.00012884,             0.00012884,             0.00012884
                     76,                0.80409,                 1.2472,                 1.0558,                0.34354,                0.37356,                 0.3297,                0.25762,                0.89256,                  2.129,                 1.1267,             0.00012625,             0.00012625,             0.00012625
                     77,                0.80704,                  1.238,                 1.0534,                0.34722,                0.34312,                0.32131,                0.25243,                0.89678,                 2.1509,                 1.1353,             0.00012366,             0.00012366,             0.00012366
                     78,                0.79323,                 1.2183,                 1.0553,                0.33529,                   0.37,                  0.314,                0.24352,                 0.9106,                 2.1818,                 1.1442,             0.00012107,             0.00012107,             0.00012107
                     79,                0.78936,                 1.2191,                 1.0473,                0.34408,                0.34819,                0.31318,                0.24254,                0.91052,                 2.1927,                 1.1308,             0.00011848,             0.00011848,             0.00011848
                     80,                 0.7906,                 1.2089,                 1.0483,                0.36348,                0.35218,                0.32606,                0.25265,                0.91481,                 2.1731,                   1.14,             0.00011589,             0.00011589,             0.00011589
                     81,                0.78536,                 1.1748,                 1.0448,                0.35293,                0.34573,                0.32413,                0.24958,                0.90196,                 2.1599,                 1.1283,             0.00011331,             0.00011331,             0.00011331
                     82,                0.78554,                 1.1749,                 1.0438,                0.35701,                0.35584,                0.32307,                0.25057,                0.90019,                 2.1883,                 1.1272,             0.00011074,             0.00011074,             0.00011074
                     83,                0.77411,                 1.1636,                 1.0456,                0.33398,                0.37411,                0.32079,                0.24998,                0.89011,                 2.1836,                 1.1263,             0.00010817,             0.00010817,             0.00010817
                     84,                0.76208,                 1.1431,                 1.0368,                0.34045,                0.34502,                0.30764,                0.23852,                0.90587,                 2.1987,                 1.1364,             0.00010561,             0.00010561,             0.00010561
                     85,                0.76259,                 1.1603,                 1.0352,                0.33738,                0.37821,                0.32237,                0.24844,                0.91019,                 2.2097,                  1.138,             0.00010306,             0.00010306,             0.00010306
                     86,                0.76962,                 1.1366,                 1.0376,                0.38638,                0.32394,                0.32195,                0.25223,                0.90146,                 2.1796,                 1.1356,             0.00010052,             0.00010052,             0.00010052
                     87,                0.77033,                 1.1315,                 1.0412,                0.37602,                0.35503,                0.33622,                0.26121,                 0.9022,                 2.1664,                 1.1264,             9.7992e-05,             9.7992e-05,             9.7992e-05
                     88,                0.76298,                  1.119,                 1.0383,                0.36054,                0.36229,                0.33387,                0.25847,                0.90714,                 2.1755,                 1.1344,             9.5475e-05,             9.5475e-05,             9.5475e-05
                     89,                0.77004,                 1.1249,                  1.033,                0.36221,                0.36576,                0.32529,                0.25557,                0.89785,                 2.1752,                 1.1262,             9.2971e-05,             9.2971e-05,             9.2971e-05
                     90,                0.76401,                 1.1003,                 1.0351,                0.40516,                0.33867,                 0.3324,                0.25906,                0.90078,                 2.1642,                 1.1267,             9.0482e-05,             9.0482e-05,             9.0482e-05
                     91,                0.76646,                 1.0957,                 1.0335,                0.35893,                0.36721,                0.32758,                0.25552,                0.90397,                  2.186,                 1.1353,             8.8009e-05,             8.8009e-05,             8.8009e-05
                     92,                0.75758,                 1.1009,                 1.0323,                0.36845,                0.33278,                0.32322,                0.24966,                0.90602,                 2.1992,                 1.1271,             8.5553e-05,             8.5553e-05,             8.5553e-05
                     93,                0.75298,                  1.086,                  1.029,                0.37301,                0.35482,                0.33083,                0.25595,                0.90278,                 2.1693,                 1.1288,             8.3114e-05,             8.3114e-05,             8.3114e-05
                     94,                 0.7472,                 1.0661,                 1.0258,                0.35971,                0.37523,                0.32626,                0.25216,                0.90394,                 2.1778,                 1.1333,             8.0695e-05,             8.0695e-05,             8.0695e-05
                     95,                0.74972,                 1.0542,                 1.0308,                0.36466,                0.35702,                0.32357,                0.24963,                0.89993,                 2.1803,                 1.1283,             7.8295e-05,             7.8295e-05,             7.8295e-05
                     96,                0.74373,                 1.0625,                 1.0269,                0.38234,                0.34138,                0.32594,                0.25116,                0.90204,                 2.1915,                 1.1279,             7.5916e-05,             7.5916e-05,             7.5916e-05
                     97,                0.73851,                 1.0449,                 1.0225,                0.36441,                0.37598,                0.33932,                0.26414,                0.89508,                 2.1564,                 1.1316,              7.356e-05,              7.356e-05,              7.356e-05
                     98,                 0.7542,                 1.0634,                 1.0261,                0.34595,                0.39423,                0.33857,                0.26314,                0.89699,                 2.1796,                 1.1287,             7.1226e-05,             7.1226e-05,             7.1226e-05
                     99,                0.72769,                 1.0153,                 1.0167,                0.36781,                0.36475,                0.33644,                0.26155,                0.90168,                  2.165,                 1.1311,             6.8917e-05,             6.8917e-05,             6.8917e-05
                    100,                0.73239,                  1.037,                 1.0158,                0.33836,                0.38168,                0.32771,                0.25338,                 0.8971,                  2.209,                  1.122,             6.6633e-05,             6.6633e-05,             6.6633e-05
                    101,                0.73235,                 1.0206,                 1.0166,                0.37491,                0.36228,                0.34022,                0.26353,                0.89274,                 2.1712,                 1.1175,             6.4375e-05,             6.4375e-05,             6.4375e-05
                    102,                  0.731,                 1.0154,                 1.0146,                0.36299,                0.35281,                0.33172,                0.25845,                0.89797,                 2.1935,                 1.1231,             6.2144e-05,             6.2144e-05,             6.2144e-05
                    103,                0.72721,                 1.0138,                 1.0214,                0.36317,                 0.3583,                0.33348,                0.26099,                0.89501,                 2.1745,                 1.1239,             5.9941e-05,             5.9941e-05,             5.9941e-05
                    104,                0.73756,                 1.0063,                 1.0187,                0.37177,                0.36053,                0.34036,                0.26498,                0.90238,                 2.1581,                 1.1292,             5.7768e-05,             5.7768e-05,             5.7768e-05
                    105,                0.72266,                 1.0038,                 1.0192,                0.39133,                0.34153,                0.33928,                0.26346,                0.90014,                 2.1659,                 1.1278,             5.5624e-05,             5.5624e-05,             5.5624e-05
                    106,                0.73011,                0.99811,                 1.0174,                0.42186,                0.33635,                0.34299,                  0.268,                0.89343,                 2.1601,                  1.124,             5.3512e-05,             5.3512e-05,             5.3512e-05
                    107,                0.72749,                0.99902,                  1.017,                0.40141,                0.34075,                 0.3389,                0.26324,                0.89326,                 2.1959,                 1.1248,             5.1431e-05,             5.1431e-05,             5.1431e-05
                    108,                0.72824,                 1.0051,                 1.0204,                0.43127,                0.31961,                0.33977,                0.26733,                0.90157,                 2.1925,                 1.1289,             4.9383e-05,             4.9383e-05,             4.9383e-05
                    109,                0.72116,                0.98666,                 1.0115,                0.41128,                0.33113,                0.33724,                0.25967,                0.91201,                 2.1833,                 1.1396,             4.7369e-05,             4.7369e-05,             4.7369e-05
                    110,                0.72047,                0.97912,                 1.0097,                0.39373,                0.34461,                0.33279,                0.25822,                0.90502,                 2.1852,                 1.1365,             4.5389e-05,             4.5389e-05,             4.5389e-05
                    111,                0.71283,                0.97952,                 1.0128,                0.33747,                0.39285,                 0.3341,                0.25983,                0.90169,                 2.1725,                  1.137,             4.3445e-05,             4.3445e-05,             4.3445e-05
                    112,                0.72097,                0.97355,                 1.0177,                0.36299,                0.36308,                0.33449,                0.26019,                 0.8925,                 2.1682,                 1.1281,             4.1537e-05,             4.1537e-05,             4.1537e-05
                    113,                0.71901,                0.96333,                 1.0073,                0.41856,                0.31551,                0.33528,                0.26112,                0.89552,                 2.1835,                 1.1259,             3.9667e-05,             3.9667e-05,             3.9667e-05
                    114,                0.71272,                 0.9589,                 1.0061,                0.39054,                0.33635,                0.33583,                0.26197,                 0.8962,                 2.1927,                 1.1288,             3.7834e-05,             3.7834e-05,             3.7834e-05
                    115,                0.70355,                0.93739,                 1.0034,                0.45908,                0.30946,                0.33766,                0.26371,                0.89346,                  2.181,                 1.1288,              3.604e-05,              3.604e-05,              3.604e-05
                    116,                0.69999,                0.94048,                0.99782,                0.36592,                0.37315,                0.33692,                 0.2602,                0.89928,                 2.1824,                 1.1303,             3.4286e-05,             3.4286e-05,             3.4286e-05
                    117,                0.69928,                0.93861,                 1.0106,                  0.352,                0.39616,                0.33992,                0.26419,                 0.8957,                  2.173,                 1.1301,             3.2572e-05,             3.2572e-05,             3.2572e-05
                    118,                0.69664,                0.93471,                 1.0001,                0.42108,                0.33429,                0.33655,                0.25925,                0.89573,                  2.186,                 1.1293,             3.0899e-05,             3.0899e-05,             3.0899e-05
                    119,                0.70581,                0.94137,                 1.0042,                0.40191,                0.35694,                0.34021,                0.26383,                0.89829,                 2.1728,                 1.1332,             2.9268e-05,             2.9268e-05,             2.9268e-05
                    120,                0.70691,                0.94339,                 1.0043,                0.37979,                0.36929,                0.33818,                0.26198,                0.90144,                 2.1841,                 1.1346,             2.7679e-05,             2.7679e-05,             2.7679e-05
                    121,                0.69263,                0.93716,                0.99837,                0.39237,                0.35747,                0.33847,                0.26341,                0.89609,                 2.1801,                 1.1311,             2.6134e-05,             2.6134e-05,             2.6134e-05
                    122,                0.70712,                0.93695,                  1.005,                0.36332,                 0.3844,                0.33812,                0.26307,                0.89805,                 2.1754,                 1.1307,             2.4633e-05,             2.4633e-05,             2.4633e-05
                    123,                0.69403,                0.91824,                0.99724,                0.36248,                0.39465,                0.33775,                0.26142,                0.89748,                 2.1831,                 1.1295,             2.3176e-05,             2.3176e-05,             2.3176e-05
                    124,                0.70256,                0.92097,                 0.9992,                0.35825,                0.37623,                 0.3389,                0.26267,                0.89604,                 2.1789,                 1.1289,             2.1764e-05,             2.1764e-05,             2.1764e-05
                    125,                0.68585,                0.90808,                0.99533,                 0.3714,                0.36901,                0.33721,                0.26206,                0.89765,                 2.1875,                 1.1293,             2.0399e-05,             2.0399e-05,             2.0399e-05
                    126,                0.69432,                0.93561,                0.99871,                0.37847,                0.37312,                0.33998,                0.26369,                0.89839,                 2.1872,                 1.1298,             1.9079e-05,             1.9079e-05,             1.9079e-05
                    127,                0.70422,                0.90825,                0.99907,                0.38311,                0.35958,                0.33899,                0.26191,                0.90077,                 2.1821,                 1.1327,             1.7807e-05,             1.7807e-05,             1.7807e-05
                    128,                0.69781,                0.90342,                 1.0021,                0.36323,                0.37264,                0.33967,                0.26192,                0.90039,                 2.1871,                 1.1329,             1.6582e-05,             1.6582e-05,             1.6582e-05
                    129,                0.69174,                0.89056,                0.99939,                 0.3627,                0.38509,                0.34094,                0.26408,                0.90121,                 2.1888,                 1.1339,             1.5406e-05,             1.5406e-05,             1.5406e-05
                    130,                0.69463,                0.91061,                0.99949,                  0.356,                 0.3872,                0.33755,                0.26189,                0.89996,                 2.1869,                 1.1344,             1.4278e-05,             1.4278e-05,             1.4278e-05
                    131,                 0.7014,                0.90303,                 1.0009,                0.37312,                0.36708,                0.33451,                0.26005,                0.90035,                   2.19,                 1.1339,             1.3199e-05,             1.3199e-05,             1.3199e-05
                    132,                0.68951,                 0.9098,                0.99372,                0.37797,                0.35845,                 0.3335,                0.26155,                 0.8956,                 2.1903,                 1.1303,             1.2169e-05,             1.2169e-05,             1.2169e-05
                    133,                0.69566,                0.90182,                0.99785,                0.38743,                0.35452,                0.33591,                0.26097,                0.89628,                 2.1846,                  1.131,              1.119e-05,              1.119e-05,              1.119e-05
                    134,                0.69379,                0.91135,                 1.0002,                  0.373,                0.36998,                0.33652,                0.26271,                0.89514,                 2.1838,                 1.1288,             1.0261e-05,             1.0261e-05,             1.0261e-05
                    135,                0.68855,                0.90221,                0.99693,                0.37505,                0.36727,                 0.3395,                0.26591,                0.89742,                 2.1831,                 1.1304,             9.3834e-06,             9.3834e-06,             9.3834e-06
                    136,                0.69189,                0.90746,                 1.0008,                0.38849,                0.35619,                0.33885,                0.26529,                0.89824,                 2.1772,                 1.1307,             8.5568e-06,             8.5568e-06,             8.5568e-06
                    137,                0.68963,                0.88048,                0.99536,                0.40831,                0.34065,                0.33942,                0.26515,                0.89495,                 2.1772,                 1.1302,             7.7817e-06,             7.7817e-06,             7.7817e-06
                    138,                0.69473,                0.90268,                 0.9981,                0.42165,                0.33612,                0.34123,                0.26662,                0.89541,                 2.1811,                 1.1304,             7.0586e-06,             7.0586e-06,             7.0586e-06
                    139,                0.68709,                0.90498,                0.99657,                0.42137,                0.33204,                0.33945,                0.26573,                0.89617,                 2.1871,                 1.1302,             6.3878e-06,             6.3878e-06,             6.3878e-06
                    140,                0.69902,                0.90899,                 1.0001,                0.40197,                0.34751,                0.33822,                0.26505,                0.89434,                  2.189,                 1.1291,             5.7696e-06,             5.7696e-06,             5.7696e-06
                    141,                0.60868,                0.64025,                0.94345,                0.36364,                 0.3845,                0.33261,                0.25727,                0.90265,                 2.2159,                 1.1356,             5.2042e-06,             5.2042e-06,             5.2042e-06
                    142,                0.59331,                0.60909,                0.93246,                0.37338,                0.36366,                 0.3261,                 0.2528,                0.90873,                   2.24,                 1.1391,              4.692e-06,              4.692e-06,              4.692e-06
                    143,                0.59259,                0.59246,                0.93326,                0.37019,                  0.364,                0.32537,                0.25212,                0.91034,                 2.2491,                   1.14,              4.233e-06,              4.233e-06,              4.233e-06
                    144,                0.58855,                0.58657,                0.93039,                0.38274,                0.35741,                0.32601,                0.25342,                0.91062,                 2.2524,                 1.1414,             3.8275e-06,             3.8275e-06,             3.8275e-06
                    145,                0.58797,                0.58951,                0.92752,                0.36953,                0.36559,                0.32688,                0.25491,                0.91075,                 2.2544,                 1.1419,             3.4758e-06,             3.4758e-06,             3.4758e-06
                    146,                0.57739,                0.57842,                0.92402,                0.36361,                0.37363,                0.32712,                0.25561,                0.91016,                  2.256,                 1.1416,             3.1779e-06,             3.1779e-06,             3.1779e-06
                    147,                 0.5826,                0.57825,                0.92594,                0.36672,                0.36777,                 0.3284,                0.25706,                0.90858,                 2.2546,                 1.1414,              2.934e-06,              2.934e-06,              2.934e-06
                    148,                0.58614,                0.57677,                0.92515,                0.36254,                0.37715,                0.32968,                0.25797,                0.90586,                 2.2542,                 1.1397,             2.7442e-06,             2.7442e-06,             2.7442e-06
                    149,                0.58144,                0.57004,                0.92185,                 0.3728,                0.35963,                0.32965,                0.25748,                0.90449,                 2.2547,                 1.1395,             2.6085e-06,             2.6085e-06,             2.6085e-06
                    150,                0.57891,                0.57849,                0.92245,                0.36449,                0.36547,                0.33143,                0.25914,                0.90299,                 2.2521,                 1.1387,             2.5271e-06,             2.5271e-06,             2.5271e-06
